id_pedido,numero_itens,id_produto,id_vendedor,preco,frete_valor,preco_total,frete_total,total
a3bb66c7c27c79c21aeb788254e52626,2,7f601afbca26d221fc2d957b6e211e72,fd312b6bf05efac6c3772d5b52205d8a,29.9,10.62,59.8,21.24,81.03999999999999
a3bb82a765bf828134959a50bdc5f8cc,1,df969ce58d2f301f941a09bc75558cd4,7a67c85e85bb2ce8582c35f2203ad736,15.99,9.34,15.99,9.34,25.33
a3be6697885b394b9fa9a177c3f46239,1,72c0ede833dac61a24ac9a7c394066a5,3d871de0142ce09b7081e2b9d1733cb1,28.9,16.11,28.9,16.11,45.01
a3c1394b2224879f15740f0ad33dcd57,1,2b0943c63387bbdc046d9a7692602388,9d681c7e12db302cb261e721040dde65,29.9,9.26,29.9,9.26,39.16
a3c1d266558d811517afe798d1fad42c,2,c1f5307decb89342351bec53668cffd9,ea8482cd71df3c1969d7b9473ff13abc,29.99,17.5,59.98,35.0,94.97999999999999
a3c476831ccceb4aace3b6e6e60a2f50,1,9d0487f0ac5a5c3a772771c0df6f4135,0be8ff43f22e456b4e0371b2245e4d01,14.9,7.78,14.9,7.78,22.68
a3c65630607c982f54a3df86ba0ba76a,1,c3097e07a0a5de0d4b4c836d90c5a284,5656537e588803a555b8eb41f07a944b,13.69,7.71,13.69,7.71,21.4
a3cb021819344fef213fb8b1bf340a8c,1,89aefaec68835e01b06728172633e47c,ab75b89cc49c9ab3160d0c91565a442a,18.99,15.1,18.99,15.1,34.089999999999996
a3d09160e24a1850b3ab0d86e6281ab1,1,783caabd539c4079ec08423e30719fba,955fee9216a65b617aa5c0531780ce60,29.0,8.36,29.0,8.36,37.36
a3d361625a95b22581fc65362dc3d296,1,75c06ee06b201f9b6301d2b5e72993f8,3c7c4a49ec3c6550809089c6a2ca9370,18.9,7.78,18.9,7.78,26.68
a3d4051a7f847866e86aa7e6a7427898,1,3bf28879e1992bc098404cbf06003647,7d76b645482be4a332374e8223836592,20.39,11.85,20.39,11.85,32.24
a3d7554f37aea309a2f329921c2a4a87,1,cc2232dbef2c9fca23f4c7f6a19a42e3,198c7ea11960a9844b544d9bcdca860c,16.99,15.1,16.99,15.1,32.089999999999996
a3d92aa9b396fd05c4b289ed01103714,1,7b122b9b1822b5e4241a7b06e0a7f4cb,f08c008c8a8d31417763738a1788a2a8,31.92,15.79,31.92,15.79,47.71
a3de5eef9ddc6e58758fb9d70e5bcad5,1,13b604480efd32bdb45d23fc99a1a1ee,b4ffb71f0cb1b1c3d63fad021ecf93e1,14.95,14.1,14.95,14.1,29.049999999999997
a3e2d1518e63601f43da9b2ed1ac900e,1,c4ff5e26b621356e9aa18a92f3743d55,d9a84e1403de8da0c3aa531d6d108ba6,12.9,15.23,12.9,15.23,28.130000000000003
a3e5028ece0876f0a632152e9a66ff0c,1,ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,12.25,19.04,12.25,19.04,31.29
a3ed04e61d69f848fe6fbc4c904d497c,1,31dbb0d1815bdc83c93f4b3472fa7c4d,6da1992f915d77be95d7fa48b36904af,29.0,8.72,29.0,8.72,37.72
a3f40d7f1e3446fb6bd73bb0373b0996,1,d72542d54fc3e2e41ba701982a67b1e6,db4350fd57ae30082dec7acbaacc17f9,21.99,7.39,21.99,7.39,29.38
a3f9bebb285f1758e8c3115c754d76d4,1,17c8d9777ad1009a904230d2728fa412,4371b634e0efc0e22b09b52907d9d469,12.0,7.78,12.0,7.78,19.78
a3fb3b6bb8e09643668fa1ed2591b149,1,2d0090282bd77e1ae0f6336ba500facf,4371b634e0efc0e22b09b52907d9d469,30.0,14.1,30.0,14.1,44.1
a3fe72e4a708a8e7c2d2b686d3a457ac,2,aadff88486740e0b0ebe2be6c09476ae,da8622b14eb17ae2831f4ac5b9dab84a,29.9,8.11,59.8,16.22,76.02
a404ea50be6a196526edbedda3d1d083,1,d95d425d0cbe601609ac276632c5eec1,d91fb3b7d041e83b64a00a3edfb37e4f,26.15,25.63,26.15,25.63,51.78
a40edbe5d365b2950b82a2275a5b211a,1,3cb39171fd36c50097f2dedbbe0dfe6e,16090f2ca825584b5a147ab24aa30c86,28.99,18.23,28.99,18.23,47.22
a41753c6a1d8accb89732e36243432d7,1,e3e020af31d4d89d2602272b315c3f6e,94144541854e298c2d976cb893b81343,29.9,15.79,29.9,15.79,45.69
a4220c184ed6700f8516552b2cb3c20d,1,2a3539131370b3ac020dd5f7a656a53d,5656537e588803a555b8eb41f07a944b,21.89,19.04,21.89,19.04,40.93
a42283397a151200700834c740a51a37,1,a7cf43c271e20af0e19daadafcf0bf1d,3d4824f20035949c710eaf111f869d39,32.66,8.98,32.66,8.98,41.64
a426fb48d642be17559e3f9caab0551d,1,3f1a741cf5591384428c1cbb0ef07ec0,36a968b544695394e4e9d7572688598f,14.9,9.27,14.9,9.27,24.17
a42c28ee1f328251e9e8ae60f7963571,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,24.5,15.1,24.5,15.1,39.6
a42e0d143aa73cfc5268d6756f36e7cf,1,8dc0f5aed3861b07012b5ec0bec6ca4c,11bfa66332777660bd0640ee84d47006,8.99,15.1,8.99,15.1,24.09
a42f5a19988bcb397ae627a3a72eb735,2,b59fb744c6f3cd1dc23b10f760848d98,916748bc99315c2d202898ae58b1617e,9.9,8.27,19.8,16.54,36.34
a43233e3aab4afcc9b0160f77dfadd82,1,500870614ddcf5bd84f7d26861026c8a,92eb0f42c21942b6552362b9b114707d,11.97,7.39,11.97,7.39,19.36
a433a9262512eb50abf01c085f2a7e8b,1,a8d952e8e5436a6fe36d24c402d100de,ea8482cd71df3c1969d7b9473ff13abc,21.99,15.1,21.99,15.1,37.089999999999996
a438cc4a17bee890885f11fb9a4ee39c,1,c8a3354f3676a68d1d990112ee5f2b5a,f435898e493ba0356019a0b1cb8b55b1,24.87,14.11,24.87,14.11,38.980000000000004
a4393c3b5a8769765b6bffedbb5c72e1,1,68d7949e35f82cd3f46fbd04414777f9,a17f621c590ea0fab3d5d883e1630ec6,17.33,15.1,17.33,15.1,32.43
a43959b4fa84405a58554cfe776350fd,1,45cfee87da128a8f939226bedd92a72d,718539d38d07dd351c76db862760e2e2,32.64,11.73,32.64,11.73,44.370000000000005
a43f64ef96ea58be757bb2afccfd0e4f,2,90b86c830114ddc888f6380a223ee285,d2374cbcbb3ca4ab1086534108cc3ab7,21.9,9.13,43.8,18.26,62.06
a4431cbd79dbddaae7988ce6091cbc3c,1,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,27.9,18.3,27.9,18.3,46.2
a445dc87690b262055f44d1641033069,1,568b50dd27d5d76c97dc2f871cb93e9a,1900267e848ceeba8fa32d80c1a5f5a8,22.99,12.69,22.99,12.69,35.68
a446e19eaf1b7ae1ac483f47c29c2d36,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,13.65,11.85,13.65,11.85,25.5
a44d1d870123f5629ab393b99a94882d,1,e2624fe97e3d11257b2f000e8b96edc6,128639473a139ac0f3e5f5ade55873a5,18.9,22.06,18.9,22.06,40.959999999999994
a452f232f2844160f507c536f84d9ffe,1,b42f9966116a4518f832f1a13ec8456a,8b321bb669392f5163d04c59e235e066,15.0,25.63,15.0,25.63,40.629999999999995
a459432bc27a00685ec5bec4367f56f4,1,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,20.0,15.79,20.0,15.79,35.79
a45c1f10d2a3a9e829ea9125e9e17aab,1,357a9e8a4b691ffbb0f855b23d490c4e,432c37c9dfba871172ec162e20118b8c,31.0,20.4,31.0,20.4,51.4
a45f5764071ee5b932d1f802e18bafcf,1,211293b50935ced8d4370f552c482d74,e9779976487b77c6d4ac45f75ec7afe9,19.49,15.1,19.49,15.1,34.589999999999996
a45fc977eae1ef0ed4504f346d31a0fb,1,4ae634441e444ca4bc85903cafe98d73,92eb0f42c21942b6552362b9b114707d,13.98,20.8,13.98,20.8,34.78
a45ffe76ca47f57a1cdaf4d39b84c37d,1,e13f46cf68d356e0ac0f32058af20911,0ea22c1cfbdc755f86b9b54b39c16043,24.9,16.79,24.9,16.79,41.69
a460ca3ed9ce9c3fe56e879d74050865,3,b6911a73311462653bc381da86a3a3c6,f8db351d8c4c4c22c6835c19a46f01b0,16.9,15.1,50.699999999999996,45.3,96.0
a4680fb98fd4f2ef703c815a43e4811f,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,29.9,18.31,29.9,18.31,48.209999999999994
a46944cf9b2c78431a4619ef5f308ab8,3,c3f6113d5b61bc95468432072b27e23d,897060da8b9a21f655304d50fd935913,18.9,11.85,56.699999999999996,35.55,92.25
a46ca44d1b7cf49a346dbab87d2344ac,1,25d6edcd216a9ee579f19f92d694f7d5,b76dba6c951ab00dc4edf0a1aa88037e,12.97,15.1,12.97,15.1,28.07
a470f84c0f59a6ed8f6733031b7dbeee,1,ff3fb423134042fbbca486b9790b4521,14a08204d03bb6b6bde8029f801ae0eb,19.0,7.39,19.0,7.39,26.39
a472cc850b21b27f04a2b80546d3910e,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,25.9,12.48,25.9,12.48,38.379999999999995
a476fb0537849039cb122034488f8ee4,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,23.9,17.1,23.9,17.1,41.0
a47d207ca025212d0615efa2862fc3e7,2,d3c044bd42d84a79e3b0c42662806a48,4c2b230173bb36f9b240f2b8ac11786e,25.9,11.85,51.8,23.7,75.5
a482b7aa67b778d023b1907f6d755134,3,16679d68bdbed3fb97af806424d7f2b7,9b013e03b2ab786505a1d3b5c0756754,29.0,18.23,87.0,54.69,141.69
a48666b91822bf899e34f73323d5dc37,1,0705b33fb285827a578fce4899f1b921,318f287a62ab7ac10b703ac37435a231,22.5,16.78,22.5,16.78,39.28
a48804f66ce775aaca8c304521669e80,1,3ced865c94d3396f990864fa7aef9104,ea8482cd71df3c1969d7b9473ff13abc,24.99,21.15,24.99,21.15,46.14
a490a5d59a9bf4ef3334bfd7cf1dbdfc,1,95e18e6f72e096de84ad972456780aa0,4371b634e0efc0e22b09b52907d9d469,10.0,7.78,10.0,7.78,17.78
a492f7ac2f020f3819f95562c5af5849,1,c211ff3068fcd2f8898192976d8b3a32,da8622b14eb17ae2831f4ac5b9dab84a,24.9,8.64,24.9,8.64,33.54
a493ec96759efcf6c10e27b823f9f2c0,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,23.99,12.79,23.99,12.79,36.78
a4a4243e6aa0b17774fc8f9c4ebc9fd0,2,dff96addbfdf534a44ed5094b8c6765d,6481e96574816ead57975da2c0f6d80d,20.0,7.87,40.0,15.74,55.74
a4a82921d715a8e41c1f63842761f0df,1,378bb6601c068c842ca65be6c5e45ccd,8d79c8a04e42d722a75097ce5cbcf2ef,27.5,9.74,27.5,9.74,37.24
a4ac829a6eeef89f527cccf4f9efc1d3,1,2ac7c9339ff85fff3e1aee3eaf7bb315,8a2d12a90e92f012ce5226fc6592b653,29.9,15.11,29.9,15.11,45.01
a4b6f56ce9547b22c5e8e3e58e56ea08,1,49e9c574147c521a9bd39ab709a103f3,8d46553a36e68f95350a200c12f8f2e2,16.9,15.1,16.9,15.1,32.0
a4b9b64c874a692b4b2cebf1fc417789,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,13.65,15.79,13.65,15.79,29.439999999999998
a4c0c3903b0f57f415ce5dc9d3bae784,3,3b66a296f7f9d4a5aa79ca89f460af73,9674754b5a0cb32b638cec001178f799,16.9,9.34,50.699999999999996,28.02,78.72
a4c100660bd4f8af58cf90ef7641d5e6,1,c3798d484fb730f0b5c23af0d5361595,6b90f847357d8981edd79a1eb1bf0acb,11.9,7.39,11.9,7.39,19.29
a4c7db3bf41a4d09d2a5166346366be5,1,33ba4b29d820b397054cc97e892ab1bc,16090f2ca825584b5a147ab24aa30c86,28.99,18.3,28.99,18.3,47.29
a4c94baa526c2e39251e807cda61c524,1,fa335dcd3999105b8bfb1ce9300de4d1,85d9eb9ddc5d00ca9336a2219c97bb13,27.9,14.1,27.9,14.1,42.0
a4cab55a223b91d0013b1f7d634eff40,1,3215010238fcd9cab6ba7d2b81a6973d,aae3bfea055532c57fb453ed3ec80b30,28.99,11.85,28.99,11.85,40.839999999999996
a4d1612b7bfa43ca6f14b27bfda0d1cd,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,16.5,15.1,16.5,15.1,31.6
a4d363763931c62becc396e8255342fc,1,0fe922b7f7d43ef454bbc241416e7401,f7ba60f8c3f99e7ee4042fdef03b70c4,16.0,7.39,16.0,7.39,23.39
a4dbe30538bb3edfdc9fe37ba1b1b3b7,1,e8c6039a25765995ac7c1ec2cbef5765,3d871de0142ce09b7081e2b9d1733cb1,19.9,15.98,19.9,15.98,35.879999999999995
a4de5e12d0e969340cb9f32237c16772,1,48cb52f0fb8853d4c1d26cdf27612265,25cf099de44674fde97473224f9d59ab,15.0,18.23,15.0,18.23,33.230000000000004
a4e1330b19a4ac8c7b846ec56de79bfa,1,d67bed02998be8e156400c61f0897a96,4ebdc7e6cd6102a022dadc49156d4ea8,22.9,14.1,22.9,14.1,37.0
a4e16b2bbdbf7c2243d008dc4b9e46bf,1,081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,29.0,7.39,29.0,7.39,36.39
a4e584c6dc40947a851d93c60fe9c50c,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,27.9,7.46,27.9,7.46,35.36
a4e62639ac0ca7429854efc494c1915f,2,812b558694cd8e22f35f9d1bcfb549b5,75fbb52eda0cbc24f479d3b2fbfa8d3e,14.9,9.0,29.8,18.0,47.8
a4f3326bf1a1c3e11d17f3680f1e6337,1,0858dd15ff82c48e17418361856c094c,aba1721a889e04decc910aa13b768ef4,22.0,11.85,22.0,11.85,33.85
a4f65635b53078c1e039432eaa86e40d,1,2cf9ec82c2ca858baedfb2c2e5c06b6f,57c764b4a836300be881e2ff86e449f9,9.9,15.1,9.9,15.1,25.0
a4f79d60f934a1fdc35b009f9415a8b3,6,8eae309a711208a0e5e41e110cddb1ee,d8cf3b6a2151949f930d0252b180ec42,20.5,22.93,123.0,137.57999999999998,260.58
a501de32f4f7eba26aaa7864ec8dafb1,2,113f80f12c8892f0c59206f70b862b40,1900267e848ceeba8fa32d80c1a5f5a8,19.9,11.85,39.8,23.7,63.5
a5065fe7bc5f7610327f36842025dec0,1,a30ea5a9dbd95db5a674c4beadb4fb0d,95e03ca3d4146e4011985981aeb959b9,25.0,15.1,25.0,15.1,40.1
a506759d63f2c17a9d2120c780f7e8f5,1,ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,12.25,15.23,12.25,15.23,27.48
a50e5978ea225733e3885163fe1d81bc,1,be837f2e0152a208d4386f4126d5bd7c,f8db351d8c4c4c22c6835c19a46f01b0,32.9,17.6,32.9,17.6,50.5
a50f9f0c6dc14bdf95d5621a5bd6b80b,2,5a790acce109b9b76e3446f96430a1d0,2c9e548be18521d1c43cde1c582c6de8,12.99,14.1,25.98,28.2,54.18
a518b0e2cc4f320f21cf76b615df9869,1,5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,16.99,15.1,16.99,15.1,32.089999999999996
a5193a3fb5d87ef36d9c60ae7085dbb9,1,090ab1523d3fe5832c09a55b7195e32b,ef506c96320abeedfb894c34db06f478,19.99,14.52,19.99,14.52,34.51
a51972957a794d949aa4f39ca52249fc,1,64a420f0bb1580b084eab33a8c47fc65,7586919161935337bf6b6d7ff5779648,5.99,16.79,5.99,16.79,22.78
a51d0a87a45192bebe2c13d190a8df2e,1,869c418f22e0c0ed9207ff691f279e46,e63e8bfa530fb16910dd6956e592bb81,32.9,8.29,32.9,8.29,41.19
a521e134bbecc7830c49d1c582630bd9,1,0faa4ca558654b554d4d09abd8fe33d2,8d956fec2e4337affcb520f56fd8cbfd,22.49,7.39,22.49,7.39,29.88
a521f0f44c282118891a438c9e7cff9a,1,ca3ae2f2ee017fcd028b593acf4b4392,4992e76a42cb3aad7a7047e0d3d7e729,29.9,19.32,29.9,19.32,49.22
a522b7580df244e07961a4c4975f9824,1,a7dbbe93d8efca23c8ca3e1821486cb8,8d956fec2e4337affcb520f56fd8cbfd,23.73,22.1,23.73,22.1,45.83
a523356c905fa032d024c70affee0897,3,53027b8270c2c4b97acb3907e39e999e,6df688df543f90e9b38f4319e75a9d88,19.63,16.11,58.89,48.33,107.22
a523c396a29386423aa594fe448ca713,1,c9845573653d06921e63975a8eca331e,ef506c96320abeedfb894c34db06f478,28.99,25.63,28.99,25.63,54.62
a526e882f6671f5be8f287590852f7f5,1,9afade9e30e92ffdf41238d85210479b,0be8ff43f22e456b4e0371b2245e4d01,29.9,15.1,29.9,15.1,45.0
a5293a76739d88fa86bc8c30b6d38e04,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,13.65,12.79,13.65,12.79,26.439999999999998
a52ab867913cfacc39720bdaf94b7946,1,fdc7f0715c1b1ee11b31922f0b23c0b4,3078096983cf766a32a06257648502d1,28.69,13.71,28.69,13.71,42.400000000000006
a52aee7a6ea186be5b8217b9f7f93536,1,4b90d2bd65c83d4ad8a370c2cd3f277c,0f94588695d71662beec8d883ffacf09,9.0,18.59,9.0,18.59,27.59
a530dc19f1969dc7898a1b96fcd6e602,1,bb65a8166c4bbbe6a451274925b0b3f3,4978a02ea9c8be7a9b5480680f40334e,17.99,7.39,17.99,7.39,25.38
a53d587cedb15e572d3aa67984929be5,1,312deeb177508f3b29f7ea944719b267,79ebd9a61bac3eaf882805ed4ecfa12a,11.9,15.1,11.9,15.1,27.0
a53ebffcfdb8c4e47308374591571f96,1,be29c68650ca8ac7209aeb238df7f05f,522620dcb18a6b31cd7bdf73665113a9,29.9,24.84,29.9,24.84,54.739999999999995
a5474c0071dd5d1074e12d417078bbd0,1,1f75be631e988bb0ad750e60e18d043b,fd386aa7bed2af3c7035c65506c9b4a3,13.99,7.39,13.99,7.39,21.38
a54b9350f120bf643b010046fc8d7790,1,98d2c6e0a869b3c95ad74c736933fc9e,2646baaf662d4d92ac48f047e35db92d,29.0,7.46,29.0,7.46,36.46
a54dca1918f3c9eaa16ac953a5d8c9ba,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,29.98,12.79,29.98,12.79,42.769999999999996
a5500fc87a64d9d7f3ee98bdc7b25838,1,59ebd2c07d59483d0855b5b3d5e18728,ea8482cd71df3c1969d7b9473ff13abc,27.99,14.1,27.99,14.1,42.089999999999996
a5513b009a0b7d07504788dc524a70f5,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,8.11,31.9,8.11,40.01
a5519d2a4e5aaee48134163456803e4c,1,e8b61f78db501ea0ca45677d1ca27de2,3d871de0142ce09b7081e2b9d1733cb1,29.0,16.11,29.0,16.11,45.11
a556af28fe6f1e8804087924fdced810,1,0bb7cb61f1957f79dac582ab66ccdc1f,e26901d5ab434ce92fd9b5c256820a4e,23.9,12.69,23.9,12.69,36.589999999999996
a557a0d8ff0129cd241d2bca612b3d6f,2,824479121ed07485e5195dd6bfe467a1,cca3071e3e9bb7d12640c9fbe2301306,29.9,11.85,59.8,23.7,83.5
a55945f45b2bf0c2b8b3ffae52d10213,1,62d8daeee0db3a60c234c2d1bfd10651,d2374cbcbb3ca4ab1086534108cc3ab7,24.9,11.85,24.9,11.85,36.75
a559cc2d2bc89f9eac193ae83969579e,1,2722b7e5f68e776d18fe901638034e54,3d5d0dc7073a299e31fa718ce1bc00b6,27.9,9.13,27.9,9.13,37.03
a56073f17e070c784c5eb0d85da530f5,1,ef0c976e2e1bd30544229b19bd380a29,7299e27ed73d2ad986de7f7c77d919fa,30.0,18.31,30.0,18.31,48.31
a560e0ea63089626704c4471adbe9367,1,141bfc7707c259668ab7d5c4017dce4a,3d871de0142ce09b7081e2b9d1733cb1,20.0,15.1,20.0,15.1,35.1
a56289834f2dafadf7c571cc16d3249b,1,d272d0921188b0bd91542d704b21404e,8b321bb669392f5163d04c59e235e066,11.55,7.78,11.55,7.78,19.330000000000002
a56500b8683714e5010696513abcd267,1,5bd6493a2d5a384987386f2696bae33d,92eb0f42c21942b6552362b9b114707d,17.77,12.79,17.77,12.79,30.56
a567a1f09fbde841de5a5c80bc5c4b34,1,a8115d34a4b7b74388da609692162c37,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,14.1,31.9,14.1,46.0
a56a8219728fdbdc71a20c07b77f1328,1,930715d24c2f9780fac2a78636094fd3,95e03ca3d4146e4011985981aeb959b9,30.0,8.47,30.0,8.47,38.47
a56b1d8a1e6ef5179f68ce22ff4454f5,1,d7973e54f0df08e88e0500f722dd8bce,7722b1df1b0e383e000397b2c11e3e19,13.9,10.96,13.9,10.96,24.86
a56dd0288c36351da4eed1f4c1c2ec09,1,d96d21e61b8ba376ac95aa33861f9575,98dac6635aee4995d501a3972e047414,17.37,8.88,17.37,8.88,26.25
a573cb4336fd3982959f7ddd2ec8724b,1,661a91a30ea8c794b9f0b1797d8832c0,7722b1df1b0e383e000397b2c11e3e19,24.9,16.11,24.9,16.11,41.01
a57afe5184cd152ebb6dc6cdfbacb153,1,739623b89d74a8fe22a2c7c8d77b12ec,daeb5653dd96c1b11860f72209795012,19.9,16.79,19.9,16.79,36.69
a57b5f06fb5152039fbc5c54a595efd0,1,b9454f6cd728a6e0510e3c4ba8c25263,ea8482cd71df3c1969d7b9473ff13abc,27.99,18.23,27.99,18.23,46.22
a57d4debabea8a2d143b3d78e224d774,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,22.32,7.74,22.32,7.74,30.060000000000002
a57d721718cc0b154e604581529a9832,1,61e9a389f1bef5181fc96e33f0dc16a6,57fe6232e67823593374a2281d7a8af8,23.34,16.11,23.34,16.11,39.45
a57f58fe155a76bf2ff1401b04a7ab33,1,22c73d4d1eccb8e2ef7a084b3e345b30,a53f60f05f822b5c621a50ff6a5cb362,22.9,19.99,22.9,19.99,42.89
a583c2f5d73b6667b92ac37c4d44d4e7,1,3cb39171fd36c50097f2dedbbe0dfe6e,16090f2ca825584b5a147ab24aa30c86,28.49,7.87,28.49,7.87,36.36
a588143cc6230f38d05e6f12db6e4f17,1,3308e7337d30a51ac18fa4e9e72b310c,ea8482cd71df3c1969d7b9473ff13abc,27.99,7.39,27.99,7.39,35.379999999999995
a588eecfb1bc607f34f657272d7f8298,1,6d7a4492be45dfb8e38e762efe6614a4,ea8482cd71df3c1969d7b9473ff13abc,27.99,25.63,27.99,25.63,53.62
a58d74cd27d1a011ef6d4876466cee70,1,2e830c73f28d3b8542af03cf2637dfc4,8b321bb669392f5163d04c59e235e066,11.6,18.23,11.6,18.23,29.83
a5903a529b9519a24ef2252f50a19cbe,1,300a6327ab13de0f4e0d3ec3270df6a3,0ed6ce5d87fd9c69eaacaeb778d67235,14.99,15.23,14.99,15.23,30.22
a59372f164ef9ad12ea00c6d90010bfe,1,10f2ada0cff82206dc9afa52ebac690b,1bb2bdb95f4841f1bba2c0d2cd83d3c9,19.95,15.1,19.95,15.1,35.05
a5963ec55629a3be5270283db13391a6,1,93f5c3a2ca8100b5c02efe3e1b92852f,f0b47fbbc6dee9aafe415a6e33051b3f,32.49,8.98,32.49,8.98,41.47
a5a1a9c036a5213d2833ca3b19de15dd,1,a58b5955d37aea2de1ff80d5cba4f8ba,3be634553519fb6536a03e1358e9fdc7,29.9,15.1,29.9,15.1,45.0
a5a1cabede9ba7b85cc04f0c65bddb88,2,0a18ef4868095d4c83357e58020e3397,6a53b90c3ad9e0b56d9fe5c69165fff5,19.99,9.27,39.98,18.54,58.519999999999996
a5a5b331d29606783958e39e046d4024,1,0a71a1f1eefa516fe0d1121e9ad00f75,daeb5653dd96c1b11860f72209795012,23.9,14.1,23.9,14.1,38.0
a5a76b3c38acb63a4d867b5f3f59f941,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,9.09,31.9,9.09,40.989999999999995
a5a8f79e024db5dd26d9b264c2aacb26,1,081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,29.0,18.23,29.0,18.23,47.230000000000004
a5b275ada51fc66b482047f159e215a4,2,ffadc6f8aa93aadfea73b1348a058358,bb135baca94c82fcb731335ad5b04a03,15.9,14.11,31.8,28.22,60.019999999999996
a5b59e1722f00778c620013cf7ef958f,1,ed9eb16f4c6751d893cde24a3284b281,4a3ca9315b744ce9f8e9374361493884,19.9,15.1,19.9,15.1,35.0
a5bb475db1b4bcf9aa10cda733fcda10,1,d593482d0fde39297f9253274b4903d9,4fe2f67634d00c021aa01f96b6f2d68e,31.9,13.56,31.9,13.56,45.46
a5bd353b2ac215ebe5c34f03dcd5361f,1,11fb16e86df4d50cd2c289ede0b70f42,1eade46fba20122dc4aefb379f8c636b,18.99,18.23,18.99,18.23,37.22
a5bee526a0ca9f2a66f3704b82ad7833,1,ba572ccfc6c650859ea32461831bed57,1acde099eb406aa220b1169b188b42da,16.9,9.34,16.9,9.34,26.24
a5bf217065b7f8265a6cf83b22709c79,1,4cc2957c5e9b99df42f3a7a19a876263,daf565f087a52def0fd5c5825b3661bc,30.9,22.15,30.9,22.15,53.05
a5c1ff96e29c6fe4541f39859600716c,1,259bd66612b61aa4e82ce3cde9272bbc,955fee9216a65b617aa5c0531780ce60,32.0,14.1,32.0,14.1,46.1
a5c2bce79ee362cbd630af6c3ab8f841,1,fc44aa56f6950438772a08ec23552fd9,9674754b5a0cb32b638cec001178f799,26.9,8.35,26.9,8.35,35.25
a5c3e339ecb35902c6bc09a876ea430f,1,ad2037645597db38527fe3afbe226af2,e9779976487b77c6d4ac45f75ec7afe9,29.49,9.52,29.49,9.52,39.01
a5c92ed5822736c294fa82e58e18fcc5,1,4ae634441e444ca4bc85903cafe98d73,92eb0f42c21942b6552362b9b114707d,11.99,17.63,11.99,17.63,29.619999999999997
a5d15a04b449d50c1c003aa310e67649,1,5f439ff2783a474946e17badd77aea1c,ea566164622c6b439516ab18062c42cd,25.99,32.2,25.99,32.2,58.19
a5d65a8f94a1020f43ab5107168d43d3,1,70c1bce00b24bfd21332f7f8ebe2217f,e8a85b5f3df47be0984c55fd4064dbb4,18.0,15.79,18.0,15.79,33.79
a5d8e75b33301e9d3dac461f5660fc37,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,15.79,31.9,15.79,47.69
a5d9e405f08a2c4aa2e63301277b6761,1,9d0bb30eed80184666c8acad23921283,1bb2bdb95f4841f1bba2c0d2cd83d3c9,19.95,12.79,19.95,12.79,32.739999999999995
a5da3a396df7ad64a8bba4f78773d557,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,27.9,12.86,27.9,12.86,40.76
a5db57e596494a2570d250dea03da4ce,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,19.9,16.79,19.9,16.79,36.69
a5de8a72ffd64d3a73ae50d6fdac540a,1,c9599b4c6945cfb6df065039bf5f1555,b4ffb71f0cb1b1c3d63fad021ecf93e1,17.85,15.1,17.85,15.1,32.95
a5e045a63fbea3842f888a42153c61e3,1,500870614ddcf5bd84f7d26861026c8a,ef506c96320abeedfb894c34db06f478,14.0,7.39,14.0,7.39,21.39
